site_name,major_category,date,has_sample,has_shore_sample,has_center_sample,available_locations,overall_sample_count,overall_earliest_sample_time,overall_latest_sample_time,overall_chlorophyll_ugl_mean,overall_chlorophyll_ugl_std,overall_chlorophyll_ugl_min,overall_chlorophyll_ugl_max,overall_chlorophyll_ugl_replicate_count,overall_phycocyanin_ugl_mean,overall_phycocyanin_ugl_std,overall_phycocyanin_ugl_min,overall_phycocyanin_ugl_max,overall_phycocyanin_ugl_replicate_count,overall_phycocyanin_to_chlorophyll_ratio_mean,overall_phycocyanin_to_chlorophyll_ratio_std,overall_phycocyanin_to_chlorophyll_ratio_min,overall_phycocyanin_to_chlorophyll_ratio_max,overall_phycocyanin_to_chlorophyll_ratio_replicate_count,overall_sample_depth_feet,overall_water_temperature_c,overall_ph,overall_orp_mv,overall_specific_conductivity_us_cm,overall_dissolved_oxygen_mg_l,overall_turbidity_ntu,shore_sample_count,shore_earliest_sample_time,shore_latest_sample_time,shore_chlorophyll_ugl_mean,shore_chlorophyll_ugl_std,shore_chlorophyll_ugl_min,shore_chlorophyll_ugl_max,shore_chlorophyll_ugl_replicate_count,shore_phycocyanin_ugl_mean,shore_phycocyanin_ugl_std,shore_phycocyanin_ugl_min,shore_phycocyanin_ugl_max,shore_phycocyanin_ugl_replicate_count,shore_phycocyanin_to_chlorophyll_ratio_mean,shore_phycocyanin_to_chlorophyll_ratio_std,shore_phycocyanin_to_chlorophyll_ratio_min,shore_phycocyanin_to_chlorophyll_ratio_max,shore_phycocyanin_to_chlorophyll_ratio_replicate_count,shore_sample_depth_feet,shore_water_temperature_c,shore_ph,shore_orp_mv,shore_specific_conductivity_us_cm,shore_dissolved_oxygen_mg_l,shore_turbidity_ntu,center_sample_count,center_earliest_sample_time,center_latest_sample_time,center_chlorophyll_ugl_mean,center_chlorophyll_ugl_std,center_chlorophyll_ugl_min,center_chlorophyll_ugl_max,center_chlorophyll_ugl_replicate_count,center_phycocyanin_ugl_mean,center_phycocyanin_ugl_std,center_phycocyanin_ugl_min,center_phycocyanin_ugl_max,center_phycocyanin_ugl_replicate_count,center_phycocyanin_to_chlorophyll_ratio_mean,center_phycocyanin_to_chlorophyll_ratio_std,center_phycocyanin_to_chlorophyll_ratio_min,center_phycocyanin_to_chlorophyll_ratio_max,center_phycocyanin_to_chlorophyll_ratio_replicate_count,center_sample_depth_feet,center_water_temperature_c,center_ph,center_orp_mv,center_specific_conductivity_us_cm,center_dissolved_oxygen_mg_l,center_turbidity_ntu,days_since_last_sample,latest_overall_chlorophyll_ugl_mean,latest_overall_phycocyanin_ugl_mean,latest_overall_phycocyanin_to_chlorophyll_ratio_mean,latest_overall_sample_depth_feet,latest_overall_water_temperature_c,latest_overall_ph,latest_overall_orp_mv,latest_overall_specific_conductivity_us_cm,latest_overall_dissolved_oxygen_mg_l,latest_overall_turbidity_ntu,delta_7d_overall_chlorophyll_ugl_mean,delta_7d_overall_phycocyanin_ugl_mean,delta_7d_overall_phycocyanin_to_chlorophyll_ratio_mean,delta_7d_overall_sample_depth_feet,delta_7d_overall_water_temperature_c,delta_7d_overall_ph,delta_7d_overall_orp_mv,delta_7d_overall_specific_conductivity_us_cm,delta_7d_overall_dissolved_oxygen_mg_l,delta_7d_overall_turbidity_ntu,delta_14d_overall_chlorophyll_ugl_mean,delta_14d_overall_phycocyanin_ugl_mean,delta_14d_overall_phycocyanin_to_chlorophyll_ratio_mean,delta_14d_overall_sample_depth_feet,delta_14d_overall_water_temperature_c,delta_14d_overall_ph,delta_14d_overall_orp_mv,delta_14d_overall_specific_conductivity_us_cm,delta_14d_overall_dissolved_oxygen_mg_l,delta_14d_overall_turbidity_ntu
Roosevelt Lake,Category_1,2021-03-24,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-03-25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-03-26,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-03-27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-03-28,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-03-29,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-03-30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-03-31,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-01,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-03,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-04,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-05,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-06,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-07,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-08,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-09,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-17,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-19,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-21,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-23,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-24,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-26,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-28,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-29,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-04-30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-01,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-03,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-04,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-05,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-06,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-07,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-08,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-09,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-17,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-18,1,1,0,shore,1,16:00,16:00,0.476667,0.076376,0.41,0.56,3,9.313333,0.82809,8.56,10.2,3,19.733333,2.30899,18.21,22.39,3,1,,,,,,,1,16:00,16:00,0.476667,0.076376,0.41,0.56,3,9.313333,0.82809,8.56,10.2,3,19.733333,2.30899,18.21,22.39,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.476667,9.313333,19.733333,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-19,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.476667,9.313333,19.733333,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.476667,9.313333,19.733333,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-21,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.476667,9.313333,19.733333,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.476667,9.313333,19.733333,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-23,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.476667,9.313333,19.733333,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-24,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.476667,9.313333,19.733333,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.476667,9.313333,19.733333,1,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-26,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.476667,9.313333,19.733333,1,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.476667,9.313333,19.733333,1,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-28,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.476667,9.313333,19.733333,1,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-29,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.476667,9.313333,19.733333,1,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.476667,9.313333,19.733333,1,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-05-31,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.476667,9.313333,19.733333,1,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
Roosevelt Lake,Category_1,2021-06-01,1,1,0,shore,1,16:05,16:05,0.33,0,0.33,0.33,1,7.13,0,7.13,7.13,1,21.6,0,21.6,21.6,1,1,,,,,,,1,16:05,16:05,0.33,0,0.33,0.33,1,7.13,0,7.13,7.13,1,21.6,0,21.6,21.6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33,7.13,21.6,1,,,,,,,-0.146667,-2.183333,1.866667,0,,,,,,,-0.146667,-2.183333,1.866667,0,,,,,,
Roosevelt Lake,Category_1,2021-06-02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.33,7.13,21.6,1,,,,,,,-0.146667,-2.183333,1.866667,0,,,,,,,-0.146667,-2.183333,1.866667,0,,,,,,
Roosevelt Lake,Category_1,2021-06-03,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33,7.13,21.6,1,,,,,,,-0.146667,-2.183333,1.866667,0,,,,,,,-0.146667,-2.183333,1.866667,0,,,,,,
Roosevelt Lake,Category_1,2021-06-04,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33,7.13,21.6,1,,,,,,,-0.146667,-2.183333,1.866667,0,,,,,,,-0.146667,-2.183333,1.866667,0,,,,,,
Roosevelt Lake,Category_1,2021-06-05,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.33,7.13,21.6,1,,,,,,,-0.146667,-2.183333,1.866667,0,,,,,,,-0.146667,-2.183333,1.866667,0,,,,,,
Roosevelt Lake,Category_1,2021-06-06,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.33,7.13,21.6,1,,,,,,,-0.146667,-2.183333,1.866667,0,,,,,,,-0.146667,-2.183333,1.866667,0,,,,,,
Roosevelt Lake,Category_1,2021-06-07,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.33,7.13,21.6,1,,,,,,,-0.146667,-2.183333,1.866667,0,,,,,,,-0.146667,-2.183333,1.866667,0,,,,,,
Roosevelt Lake,Category_1,2021-06-08,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.33,7.13,21.6,1,,,,,,,0,0,0,0,,,,,,,-0.146667,-2.183333,1.866667,0,,,,,,
Roosevelt Lake,Category_1,2021-06-09,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.33,7.13,21.6,1,,,,,,,0,0,0,0,,,,,,,-0.146667,-2.183333,1.866667,0,,,,,,
Roosevelt Lake,Category_1,2021-06-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.33,7.13,21.6,1,,,,,,,0,0,0,0,,,,,,,-0.146667,-2.183333,1.866667,0,,,,,,
Roosevelt Lake,Category_1,2021-06-11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.33,7.13,21.6,1,,,,,,,0,0,0,0,,,,,,,-0.146667,-2.183333,1.866667,0,,,,,,
Roosevelt Lake,Category_1,2021-06-12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.33,7.13,21.6,1,,,,,,,0,0,0,0,,,,,,,-0.146667,-2.183333,1.866667,0,,,,,,
Roosevelt Lake,Category_1,2021-06-13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.33,7.13,21.6,1,,,,,,,0,0,0,0,,,,,,,-0.146667,-2.183333,1.866667,0,,,,,,
Roosevelt Lake,Category_1,2021-06-14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.33,7.13,21.6,1,,,,,,,0,0,0,0,,,,,,,-0.146667,-2.183333,1.866667,0,,,,,,
